name,ingredients_name,category
Asian Carrot Ginger Lentil Soup Recipe ,"Mixed lentils, Carrot (Gajjar), Onion, Green Bell Pepper (Capsicum), Celery, Ginger, Fresh Red Chilli, Vegetable stock, Dark soy sauce, Sesame (Gingelly) Oil, Sesame seeds (Til seeds), Spring Onion (Bulb & Greens), Salt",Other
Upside Down Choco Orange Cake Recipe,"Vivatta Maida, Whole Wheat Flour, Baking powder, Baking soda, Orange Zest (Rind), Butter (Unsalted), Sugar, Fresh orange juice, Whole Eggs, Chocolate chips, Butter (Unsalted), Brown Sugar (Demerara Sugar), Oranges",Other
Blueberry Parfait Recipe,"Marie Biscuit, Butter (Salted), Sugar, Blueberries, Blueberry Jam, Heavy whipping cream, Vanilla Extract",Other
Chocolate Flan Cake Recipe,"Vivatta Maida, Sugar, Cocoa Powder, Baking powder, Baking soda, Salt, Whole Eggs, Milk, Oil, Vanilla Extract, Hot water, Britannia Cream Cheese, Whole Eggs, Condensed Milk, Evaporated milk, Vanilla Extract",Other
Cheesy Potato Peas Potli Recipe,"Vivatta Maida, Oil, Salt, Water, Ajwain (Carom seeds), Baking soda, Potatoes (Aloo), Green peas (Matar), Onion, Cheese, Green Chilli, Ginger, Kasuri Methi (Dried Fenugreek Leaves), Cumin seeds (Jeera), Amchur (Dry Mango Powder), Turmeric powder (Haldi), Red Chilli powder, Garam masala powder, Coriander Powder (Dhania), Coriander (Dhania) Leaves, Salt, Oil",Other
Beetroot Cupcakes Recipe With Oreo Frosting,"Vivatta Maida, Cocoa Powder, Baking powder, Baking soda, Sugar, Whole Eggs, Beetroot, Butter (Salted), Buttermilk, Lemon, Vanilla Extract, Butter (Salted), Caster Sugar, Vanilla Extract, Heavy whipping cream, Oreo biscuits",Other
Eggless Baked Chocolate Chip Coins Recipe,"Whole Wheat Flour, Vivatta Maida, Caster Sugar, Butter (Unsalted), Chocolate chips, Vanilla Extract, Baking soda, Baking powder, Milk, Oil",Other
Heart Shaped Sugar Cookies Recipe,"Vivatta Maida, Salt, Butter (Unsalted), Chilled water, Sugar, Vivatta Maida",Other
Healthy Spicy Banana Cake Recipe,"Whole Wheat Flour, Baking powder, Baking soda, Salt, Cinnamon Powder (Dalchini), Nutmeg powder, Brown Sugar (Demerara Sugar), Oil, Curd (Dahi / Yogurt), Ripe Bananas, Chia Seeds, Vanilla Extract, Sunflower seeds, Walnuts",Other
Oriya Style Ghanta Tarkari Recipe – Oriya Style Ghanta Tarkari (Recipe In Hindi),"Pumpkin, Potato, Amaranth, Raw Banana, Radish, Sweet Potato, Colocasia, Yam, Brinjal, Ashgourd Pumpkin, Lima Beans, Tomato, Cucumber, Pointed Gourd, Kakroda, Ridge Gourd, Coconut, Coconut, Ginger, Bay Leaf, Black Gram, Sprouted Moong, Turmeric Powder, Salt, Jaggery, Dry Red Chillies, Cumin Seeds, Cumin Powder, Red Chillie Powder, Ghee",Other
गोअन चना रोस रेसिपी - Goan Chana Ros (Recipe In Hindi),"सफ़ेद मटर (सूखा), प्याज, नारियल, सुखी लाल मिर्च , धनिये के बीज, लॉन्ग, इमली, हल्दी पाउडर, नमक",Other
Spinach Banana Muffin Recipe,"Baby spinach, Ripe Bananas, Honey, Milk, Extra Virgin Olive Oil, Whole Egg, Vanilla Extract, Whole Wheat Flour, Salt, Baking powder, Baking soda, Cinnamon Powder (Dalchini), Mace powder",Other
पत्तागोबी थोरन रेसिपी - Cabbage Thoran (Recipe In Hindi),"पत्ता गोभी, कढ़ी पत्ता , राइ, सुखी लाल मिर्च , सफेद उरद दाल (split), हल्दी पाउडर, नमक, तेल, नारियल, छोटे प्याज, लहसुन, हरी मिर्च, कढ़ी पत्ता , Green Chillies, Curry leaves",Other
Chanar Paturi Recipe – Chanar Paturi (Recipe In Hindi),"Paneer, mustard, coconut, green chillies, mustard oil, turmeric powder, lemon juice, sugar, salt, pumpkin leaves",Other
महाराष्ट्रियन आलू भुजने रेसिपी - Maharashtrian Aloo Bhujne (Recipe In Hindi),"आलू, प्याज, राइ, हरी मिर्च, हल्दी पाउडर, अदरक लहसुन का पेस्ट , नमक, तेल, तेल, वीट जर्म, चना दाल, मेथी के बीज, पूरी काली मिर्च, धनिये के बीज, सुखी लाल मिर्च , जीरा, राइ, हल्दी पाउडर, हींग",Other
Potato Capsicum Vegetable Recipe - Aloo Simla Mirch Ki Sabzi (Recipe In Hindi),"Potato, capsicum (green), onion, ginger, coriander powder, turmeric powder, garam masala powder, salt, red chilli powder, oil, coriander leaves",Other
Uttar Pradesh Style Satpaita Dal Recipe,"Chana dal (Bengal Gram Dal), White Urad Dal (Split), Spinach Leaves (Palak), Onion, Tomatoes, Turmeric powder (Haldi), Ginger Garlic Paste, Cumin powder (Jeera), Coriander Powder (Dhania), Whole Black Peppercorns, Red Chilli powder, Garam masala powder, Green Chillies, Bay leaves (tej patta), Oil, Salt, Ghee, Cumin seeds (Jeera), Garlic, Asafoetida (hing), Green Chillies",Indian
Osmania Biscuits Recipe,"Butter (Unsalted), Vivatta Maida, Milk Powder, Soy flour, Salt, Sugar, Baking powder, Milk",Other
Methi Missi Roti Recipe,"Gram flour (besan), Whole Wheat Flour, Methi Leaves (Fenugreek Leaves), Green Chillies, Onion, Ginger, Turmeric powder (Haldi), Whole Black Peppercorns, Black Salt (Kala Namak), Salt, Oil",Other
Avocado Chocolate Pancakes Recipe,"Avocado, Whole Wheat Flour, Cocoa Powder, Baking powder, Milk, Vanilla Extract, Honey, Salt, Ghee",Other
Homemade Methi Ajwain Jeera Powder (Herbal Home Remedy for Digestion),"Methi Seeds (Fenugreek Seeds), Ajwain (Carom seeds), Dry ginger powder, Cumin seeds (Jeera), Asafoetida (hing), Black Salt (Kala Namak)",Other
Chole Pindi Recipe – Chole Pindi (Recipe In Hindi),"Kabuli chana or chickpea, cardamom, onion, cinnamon, ginger, green chilli, tomato puree, turmeric powder, pomegranate powder, coriander powder, garam masala powder, dried mango powder, red chilli powder, oil, salt, ginger, lemon",Other
मशरुम पसंदा रेसिपी - Mushroom Pasanda (Recipe In Hindi),"बटन मशरुम, प्याज, टमाटर, बादाम, लहसुन, अदरक, हरी मिर्च, जीरा, दालचीनी, तेज पत्ता, पूरी काली मिर्च, हल्दी पाउडर, धनिया पाउडर , कश्मीरी लाल मिर्च पाउडर, गरम मसाला पाउडर , कसूरी मेथी, शक्कर, क्रीम, केसर, दूध, मक्खन, तेल, नमक, पानी ",Other
Pumpkin Cupcakes Recipe With Finger Millet And Flax Seed,"Vivatta Maida, Ragi Flour (Finger Millet/ Nagli), Flax seed powder (flax meal), Pumpkin puree, Sugar, Butter (Salted), Baking powder, Cinnamon Powder (Dalchini), Whole Egg, Milk",Other
Kala Vatana Amti Recipe – Kala Vatana Amti (Recipe In Hindi),"Black gram, onion, tomato, cumin powder, black pepper powder, cardamom powder, ginger garlic paste, tamarind paste, mustard seeds, curry leaves, asafoetida, coriander leaves, oil, salt, dried red chillies, cloves, cinnamon, star anise, coriander seeds, fennel seeds, khus khus, cumin seeds, dry coconut",Other
Spaghetti Stir Fry Recipe,"Durum Wheat Spaghetti Pasta, Onion, Carrot (Gajjar), Green Bell Pepper (Capsicum), Cabbage (Patta Gobi/ Muttaikose), Black pepper powder, Italian seasoning, Salt, Oil, Water",Asian
Amla Achaar Recipe | Hot & Sweet Indian Gooseberry Pickle,"Amla (Nellikai/ Gooseberry), Kashmiri Red Chilli Powder, Salt, Mustard seeds (Rai/ Kadugu), Jaggery, Turmeric powder (Haldi), Methi Seeds (Fenugreek Seeds), Asafoetida (hing), Peanut oil",Other
Hidden Banana Cupcake Recipe,"Vivatta Maida, Mango (Ripe), Sugar, Oil, Baking powder, Baking soda, Milk, Ripe Bananas, Sugar, Butter (Unsalted), Butter (Unsalted), Caster Sugar, Milk, Vanilla Extract, Mango Pulp (Puree)",Other
Gluten Free Samosa Recipe,"Potatoes (Aloo), Cumin seeds (Jeera), Onion, Green peas (Matar), Butter (Salted), Rice paper rolls, Garam masala powder, Salt",Other
सफ़ेद अचारी बैंगन रेसिपी - Safed Achari Baingan (Recipe In Hindi),"बैंगन, प्याज, जीरा, राइ, अदरक, लहसुन, हल्दी पाउडर, धनिया पाउडर , लाल मिर्च पाउडर , अमचूर पाउडर, टमाटर, नमक, हरा धनिया, लाल मिर्च पाउडर , राइ, जीरा, सौंफ , कलोंजी के बीज , अजवाइन, मेथी के दाने, सुखी लाल मिर्च , तेल",Other
Multani Kaali Arbi Recipe – Multani Kaali Arbi (Recipe In Hindi),"Arbi, oil, salt, red chili powder, green coriander",Other
Thengai Paal Kurma Recipe – Thengai Paal Kurma (Recipe In Hindi),"Potato, cabbage, green peas, onion, green chilli, garlic, cinnamon, cardamom, clove, bay leaf, ghee, coconut milk, salt",Other
Baked Cauliflower Samosa Recipe,"Whole Wheat Flour, Oil, Baking soda, Salt, Water, Cauliflower (gobi), Potato (Aloo), Raw Peanuts (Moongphali), Ginger, Cumin seeds (Jeera), Fennel seeds (Saunf), Asafoetida (hing), Dry Red Chilli, Green Chillies, Turmeric powder (Haldi), Sugar, Oil, Kasuri Methi (Dried Fenugreek Leaves), Salt, Oil",Other
Aloo Gobi Ki Sabzi Recipe - Aloo Gobi Ki Sabzi (Recipe In Hindi),"Potato, cabbage, ginger, tomato, cumin, turmeric powder, garam masala powder, cardamom, red chilli powder, green coriander, oil, salt",Other
Andhra Style Pappu Urumindi Recipe,"Chana dal (Bengal Gram Dal), White Urad Dal (Split), Turmeric powder (Haldi), Salt, Dry Red Chillies, Coriander (Dhania) Seeds, Cumin seeds (Jeera), Methi Seeds (Fenugreek Seeds), Tamarind, Dry coconut (kopra), Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves, Oil",Other
How Many Recipes,"Dry ginger powder, Kandathipli, Arisithipli, Dry Red Chilli, Arhar dal (Split Toor Dal), White Urad Dal (Split), Chana dal (Bengal Gram Dal), Dried Neem Flowers, Turkey Berries, Manathakkali Kai Vathal, Cumin seeds (Jeera), Mustard seeds (Rai/ Kadugu), Coriander (Dhania) Seeds, Whole Black Peppercorns, Salt, Asafoetida (hing)",Other
Ginger Brandy Cookie Recipe,"All Purpose Flour (Maida), Salt, Baking powder, Dry ginger powder, Cinnamon Powder (Dalchini), Butter (Salted), Sugar, Honey, Whole Eggs, Brandy",Other
सेब और प्याज की चटनी रेसिपी - Apple Onion Chutney (Recipe In Hindi),"सेब, प्याज, अदरक, खजूर, आल स्पाइस पाउडर, गुड़, रेड वाइन विनेगरेट, नमक, तेल, थाइम के पत्ते",Other
Maharashtrian Masala Bhath Recipe – Maharashtrian Masala Bhath (Recipe In Hindi),"Rice, carrots, green beans, cabbage, capsicum (green), green peas, potatoes, onions, curd, bay leaves, goda masala, mustard seeds, oil, asafoetida, salt, coconut, cashew nuts, ghee",Indian
पुदीना दही चावल रेसिपी - Curd Rice Recipe With Mint (Recipe In Hindi),"चावल, दही, पुदीना, तेल, दूध, अदरक, गाजर, हरा धनिया, नमक, राइ, हरी मिर्च, हींग, कढ़ी पत्ता ",Other
सौंफ वाले आलू बैंगन रेसिपी - Saunf Wale Aloo Baingan (Recipe In Hindi),"बैंगन, आलू, प्याज, जीरा, अदरक लहसुन का पेस्ट , लाल मिर्च पाउडर , हल्दी पाउडर, तेल, हरा धनिया, नमक, धनिये के बीज, सौंफ ",Other
Aluchi Bhaji (Recipe In Hindi),"अरबी के पत्ते, मूंगफली , चना दाल, तेल, जीरा, राइ, हींग, सूखा नारियल, अमचूर, हल्दी पाउडर, गुड़, हरी मिर्च, नमक",Other
Fluffy Corn Muffins Recipe,"Whole Eggs, Vivatta Maida, Baking powder, Salt, Makki Ka Atta (Yellow Corn Meal Flour), Sugar, Milk, Extra Virgin Olive Oil, Butter (Salted)",Other
Surati Jowar Vada Recipe,"Jowar Flour (Sorghum), Gram flour (besan), Ginger, Garlic, Red Chilli powder, Turmeric powder (Haldi), Curd (Dahi / Yogurt), Salt, Sesame seeds (Til seeds), Oil",Other
Apple Upside Down Cake Recipe,"Apples, Butter (Unsalted), Sugar, Cinnamon Powder (Dalchini), Lemon juice, Butter (Unsalted), Sugar, Whole Eggs, Vanilla Extract, Britannia Cream Cheese, Vivatta Maida, Baking powder, Slivered Almonds (Badam), Sultana Raisins",Other
Lebanese Style Mujaddara Recipe,"Basmati rice, Masoor Dal (Whole), Onions, Cumin seeds (Jeera), Black pepper powder, Cinnamon Powder (Dalchini), Red Chilli powder, Whole Almonds (Badam), Lemon juice, Salt, Oil, Hung Curd (Greek Yogurt), Coriander (Dhania) Leaves",Other
Crispy Lavash Recipe | Lebanese Bread (Eggless),"All Purpose Flour (Maida), Red Chilli flakes, Dried oregano, Extra Virgin Olive Oil, Salt, Lukewarm Water, Sesame seeds (Til seeds), Black sesame seeds",Other
Instant Baked Aloo Tikki Recipe,"Potatoes (Aloo), Spring Onion (Bulb & Greens), Green Bell Pepper (Capsicum), Whole Wheat Flour, Rice flour, Salt, Red Chilli powder, Oil",Other
Caribbean Vegetable Patties Recipe (Hand Pie),"All Purpose Flour (Maida), Salt, Turmeric powder (Haldi), Curry powder, Butter (Salted), Chilled water, Mixed vegetables, Cabbage (Patta Gobi/ Muttaikose), Green Bell Pepper (Capsicum), Tomato, Onion, Ginger Garlic Paste, Salt, Coconut Oil, Paprika powder, All spice powder, Nutmeg powder, Cinnamon Powder (Dalchini)",Other
Sindhi Kuneh Ja Bhee Recipe (Lotus Stem Chaat),"Lotus Stem, Red Chilli powder, Cumin powder (Jeera), Chaat Masala Powder, Black pepper powder, Amchur (Dry Mango Powder), Salt, Onions, Coriander (Dhania) Leaves, Green Chutney (Coriander & Mint), Sweet Chutney (Date & Tamarind)",Other
Baked Banana Chips Recipe,"Raw Banana, Paprika powder, Black pepper powder, Salt, Extra Virgin Olive Oil",Other
Savoury Baked Arbi Chips Recipe,"Colocasia root (Arbi), Extra Virgin Olive Oil, Salt, Black pepper powder, Amchur (Dry Mango Powder)",Other
Thotakura Undalu Recipe (Crispy Amaranth Leaves Balls) ,"Green Amaranth Leaves, Gram flour (besan), Cumin seeds (Jeera), Red Chilli powder, Ginger, Salt, Oil, Sesame seeds (Til seeds), Curry leaves, Asafoetida (hing), Dry Red Chillies",Indian
सुखी आलू बैंगन की सब्ज़ी रेसिपी - South Indian Potato & Eggplant Sabzi (Recipe In Hindi,"आलू, बैंगन, राइ, हींग, हल्दी पाउडर, नमक, लाल मिर्च पाउडर , कढ़ी पत्ता , तेल",Other
Bitter gourd masala vegetable recipe - Karela Masala Sabzi (Recipe In Hindi),"Bitter gourd, onion, garlic, ginger, tomato, turmeric powder, dry mango powder, garam masala powder, coriander powder, salt, red chilli powder, jaggery, oil",Indian
Pina Colada Cake Recipe,"Vivatta Maida, Milk, Oil, Butter (Unsalted), Sugar, Baking powder, Baking soda, Dry coconut (kopra), Rum, Pineapple, Butter (Unsalted), Caster Sugar, Coconut milk",Other
Keerai Masiyal Recipe – Keerai Masiyal (Recipe In Hindi),"Spinach, Amaranth leaves, Cumin seeds, Mustard seeds, White Urad dal, Curry leaves, Asafoetida, Salt, Oil",Other
Karamani Poriyal Recipe – Karamani Poriyal (Recipe In Hindi),"Lobia pods, coconut, turmeric powder, mustard seeds, white urad dal, asafoetida, oil, curry leaves, salt",Other
